Unnamed: 0,2024-12-31
NetInterestIncome,-3155000000.0
InterestExpense,3155000000.0
InterestIncome,
NormalizedIncome,4090000000.0
NetIncomeFromContinuingAndDiscontinuedOperation,4090000000.0
TotalExpenses,26166000000.0
TotalOperatingIncomeAsReported,7258000000.0
DilutedAverageShares,
BasicAverageShares,
DilutedEPS,
BasicEPS,
DilutedNIAvailtoComStockholders,4090000000.0
NetIncomeCommonStockholders,4090000000.0
NetIncome,4090000000.0
NetIncomeIncludingNoncontrollingInterests,4090000000.0
NetIncomeContinuousOperations,4090000000.0
TaxProvision,519000000.0
PretaxIncome,4609000000.0
OtherIncomeExpense,506000000.0
OtherNonOperatingIncomeExpenses,506000000.0
SpecialIncomeCharges,
OtherSpecialCharges,
NetNonOperatingInterestIncomeExpense,-3155000000.0
InterestExpenseNonOperating,3155000000.0
InterestIncomeNonOperating,
OperatingIncome,7258000000.0
OperatingExpense,13308000000.0
OtherOperatingExpenses,248000000.0
ResearchAndDevelopment,5964000000.0
SellingGeneralAndAdministration,7096000000.0
GrossProfit,20566000000.0
CostOfRevenue,12858000000.0
TotalRevenue,33424000000.0
OperatingRevenue,32026000000.0
