Unnamed: 0,2024-01-31
NetIncomeIncludingNoncontrollingInterests,15143000000.0
NetIncomeContinuousOperations,15143000000.0
TaxProvision,4781000000.0
PretaxIncome,19924000000.0
OtherIncomeExpense,-1000000.0
OtherNonOperatingIncomeExpenses,-1000000.0
SpecialIncomeCharges,
ImpairmentOfCapitalAssets,
NetNonOperatingInterestIncomeExpense,-1765000000.0
InterestExpenseNonOperating,1943000000.0
InterestIncomeNonOperating,178000000.0
OperatingIncome,21689000000.0
OperatingExpense,29271000000.0
DepreciationAmortizationDepletionIncomeStatement,2673000000.0
DepreciationAndAmortizationInIncomeStatement,2673000000.0
SellingGeneralAndAdministration,26598000000.0
GrossProfit,50960000000.0
CostOfRevenue,101709000000.0
TotalRevenue,152669000000.0
OperatingRevenue,152669000000.0
